Gene Name	UniProt ID	Peptide Name	ENZYME ID
Cre06.g248950	A0A2K3DLT5	Cre06.g248950.t1.1	3.4.19.12
Cre06.g252600	A0A2K3DM27	Cre06.g252600.t1.1	2.7.11.1
Cre06.g278166	A0A2K3DP10	Cre06.g278166.t1.1	
Cre06.g309850	A0A2K3DRJ4	Cre06.g309850.t1.1	
Cre06.g309850	A0A2K3DRL0	Cre06.g309850.t2.1	
Cre06.g262000	A0A2K3DMR0	Cre06.g262000.t1.2	
Cre06.g307800	A8IMR7	Cre06.g307800.t1.2	
Cre06.g252913	A0A2K3DM46	Cre06.g252913.t1.1	
Cre06.g297950	A8IP61	Cre06.g297950.t1.2	
Cre06.g297950	A8IP61	Cre06.g297950.t2.1	
Cre06.g246958	A0A2K3DLT2	Cre06.g246958.t1.1	2.7.7.49
Cre06.g274994	A0A2K3DNL4	Cre06.g274994.t1.2	
Cre06.g268450	A0A2K3DN52	Cre06.g268450.t1.1	
Cre06.g307600	A0A2K3DRG2	Cre06.g307600.t1.2	
Cre06.g252200	A8HYJ1	Cre06.g252200.t1.2	3.6.5.2
Cre06.g252200	A0A2K3DM34	Cre06.g252200.t1.2	3.6.5.2
Cre06.g278254	A0A2K3DPC1	Cre06.g278254.t1.1	2.7.11.1
Cre06.g297904	A0A2K3DQR5	Cre06.g297904.t1.2	
Cre06.g252100	A0A2K3DM03	Cre06.g252100.t1.2	
Cre06.g278259	A0A2K3DPB3	Cre06.g278259.t1.1	
Cre06.g269150	A0A2K3DN92	Cre06.g269150.t1.1	
Cre06.g294050	A0A2K3DQG4	Cre06.g294050.t1.1	
Cre06.g305950	A0A2K3DRG9	Cre06.g305950.t1.2	
Cre06.g265350		Cre06.g265350.t1.2	
Cre06.g278268	A0A2K3DPC3	Cre06.g278268.t2.1	
Cre06.g278268	A0A2K3DPC4	Cre06.g278268.t1.1	
Cre06.g308950	A0A2K3DRI8	Cre06.g308950.t1.2	
Cre06.g298550	A0A2K3DQS5	Cre06.g298550.t1.1	1.14.13.8
Cre06.g298550	A0A2K3DQR7	Cre06.g298550.t2.1	1.14.13.8
Cre06.g289500	A8J2G3	Cre06.g289500.t1.2	
Cre06.g278122	A0A2K3DNW6	Cre06.g278122.t1.1	
Cre06.g264200	A8HX04	Cre06.g264200.t1.2	1.3.5.1
Cre06.g292800	A8JFM7	Cre06.g292800.t1.1	6.3.2.19
Cre06.g260000	A0A2K3DMN1	Cre06.g260000.t1.1	
Cre06.g286800	A0A2K3DQ57	Cre06.g286800.t1.2	
Cre06.g286900	A0A2K3DQ10	Cre06.g286900.t1.1	
Cre06.g278173	A0A2K3DP31	Cre06.g278173.t1.1	
Cre06.g310545	A0A2K3DRL7	Cre06.g310545.t1.2	
Cre06.g311750	A0A2K3DRQ9	Cre06.g311750.t1.1	
Cre06.g285451	A0A2K3DPY1	Cre06.g285451.t1.1	
Cre06.g262050	A8HXA9	Cre06.g262050.t1.2	5.1.3.3
Cre06.g295250	A0A2K3DQJ9	Cre06.g295250.t1.1	3.1.3.4
Cre06.g276050	A0A2K3DNN5	Cre06.g276050.t1.2	1.1.1.188
Cre06.g267950		Cre06.g267950.t1.2	
Cre06.g293700	A8JFK9	Cre06.g293700.t1.2	
Cre06.g296450	A0A2K3DQL1	Cre06.g296450.t1.1	
Cre06.g296450	A0A2K3DQL5	Cre06.g296450.t2.1	
Cre06.g296450	A0A2K3DQL5	Cre06.g296450.t3.1	
Cre06.g300700	A0A2K3DR14	Cre06.g300700.t1.1	
Cre06.g301850	A0A2K3DR43	Cre06.g301850.t1.1	
Cre06.g292900	A0A2K3DQF0	Cre06.g292900.t1.1	
Cre06.g292216	A0A2K3DQD8	Cre06.g292216.t1.1	
Cre06.g281100	Q8W1K7	Cre06.g281100.t1.1	2.7.11.1
Cre06.g304300	A0A2K3DR83	Cre06.g304300.t1.2	3.4.25.1
Cre06.g278103	A0A2K3DNU6	Cre06.g278103.t1.1	1.14.17.1
Cre06.g281800	A8J230	Cre06.g281800.t1.2	
Cre06.g303050	A0A2K3DR38	Cre06.g303050.t1.2	1.7.1.1
Cre06.g277100	A0A2K3DNQ6	Cre06.g277100.t1.2	
Cre06.g275950	A0A2K3DNN1	Cre06.g275950.t1.1	
Cre06.g305516	A0A2K3DRA6	Cre06.g305516.t1.1	
Cre06.g305516	A0A2K3DRG1	Cre06.g305516.t2.1	
Cre06.g272550	A0A2K3DNH8	Cre06.g272550.t1.2	3.1.26.4
Cre06.g258700	A0A2K3DMK8	Cre06.g258700.t1.1	6.4.1.1
Cre06.g257550	A8HXY9	Cre06.g257550.t1.2	
Cre06.g273000	A8HVN9	Cre06.g273000.t1.2	
Cre06.g291150	A0A2K3DQE6	Cre06.g291150.t1.1	3.6.4.13
Cre06.g280227	A0A2K3DPK3	Cre06.g280227.t1.2	
Cre06.g299476	A0A2K3DQU6	Cre06.g299476.t1.1	
Cre06.g278135	A0A2K3DNY1	Cre06.g278135.t1.1	
Cre06.g306350	Q2HZ24	Cre06.g306350.t1.2	
Cre06.g303251	A0A2K3DRB4	Cre06.g303251.t1.1	
Cre06.g311100	A0A2K3DRP1	Cre06.g311100.t1.2	
Cre06.g278182	A0A2K3DP40	Cre06.g278182.t1.1	
Cre06.g253756		Cre06.g253756.t1.1	
Cre06.g287400	A0A2K3DQ34	Cre06.g287400.t1.1	2.7.11.22
Cre06.g297250	A0A2K3DQT3	Cre06.g297250.t1.1	
Cre06.g297250		Cre06.g297250.t2.1	
Cre06.g278650	A0A2K3DPH1	Cre06.g278650.t1.1	
Cre06.g272100	A0A2K3DNG8	Cre06.g272100.t1.1	
Cre06.g264350	A8HWZ6	Cre06.g264350.t1.2	
Cre06.g278231	A0A2K3DP75	Cre06.g278231.t1.1	2.7.11.1
Cre06.g278108	A8J971	Cre06.g278108.t1.1	
Cre06.g278108	A0A2K3DNV1	Cre06.g278108.t2.1	
Cre06.g279000	A0A2K3DPH8	Cre06.g279000.t1.2	3.4.25.1
Cre06.g270000	A0A2K3DNB4	Cre06.g270000.t1.1	2.7.11.1
Cre06.g271650	A8HVW7	Cre06.g271650.t1.1	
Cre06.g295100	A0A2K3DQP8	Cre06.g295100.t1.1	
Cre06.g250500	A0A2K3DLX4	Cre06.g250500.t1.2	4.2.1.93
Cre06.g288100	A0A2K3DQ86	Cre06.g288100.t1.2	2.1.1.62
Cre06.g296900	A0A2K3DQM7	Cre06.g296900.t1.2	
Cre06.g257850	A0A2K3DMI8	Cre06.g257850.t1.2	3.1.3.16
Cre06.g278276	A0A2K3DPF0	Cre06.g278276.t1.1	2.7.7.49
Cre06.g254450	A0A2K3DM84	Cre06.g254450.t1.2	
Cre06.g276600		Cre06.g276600.t1.2	
Cre06.g293362	A0A2K3DQG1	Cre06.g293362.t1.2	
Cre06.g262750	A0A2K3DMU8	Cre06.g262750.t1.1	
Cre06.g278132	A0A2K3DNY5	Cre06.g278132.t1.1	
Cre06.g280000	A0A2K3DPJ2	Cre06.g280000.t1.1	
Cre06.g280000	A8J1Z5	Cre06.g280000.t2.1	
Cre06.g280000	A8J1Z5	Cre06.g280000.t3.1	
Cre06.g300450	A0A2K3DQW5	Cre06.g300450.t1.1	
Cre06.g305250	A0A2K3DRA1	Cre06.g305250.t1.1	
Cre06.g290200	A0A2K3DQ92	Cre06.g290200.t1.2	4.6.1.2
Cre06.g278241	A8J8W5	Cre06.g278241.t1.1	
Cre06.g283634	A0A2K3DPT9	Cre06.g283634.t1.1	
Cre06.g283634	A0A2K3DPT9	Cre06.g283634.t2.1	
Cre06.g274101		Cre06.g274101.t1.1	
Cre06.g272475	A8HVR7	Cre06.g272475.t1.1	
Cre06.g290500	A0A2K3DQD5	Cre06.g290500.t1.1	2.7.11.1
Cre06.g295650	A0A2K3DQL4	Cre06.g295650.t1.1	
Cre06.g300966	A0A2K3DQX9	Cre06.g300966.t1.1	
Cre06.g270350	A0A2K3DNA4	Cre06.g270350.t1.1	3.2.1.2
Cre06.g292700	A8JFM9	Cre06.g292700.t1.2	2.7.11.1
Cre06.g264900		Cre06.g264900.t1.1	
Cre06.g278191	A0A2K3DP47	Cre06.g278191.t1.1	
Cre06.g278289	A0A2K3DPE0	Cre06.g278289.t2.1	2.7.7.49
Cre06.g278289	A0A2K3DPE0	Cre06.g278289.t1.1	2.7.7.49
Cre06.g278289	A0A2K3DPD8	Cre06.g278289.t3.1	2.7.7.49
Cre06.g306850	A0A2K3DRJ8	Cre06.g306850.t1.2	3.6.4.13
Cre06.g283300	A0A2K3DPS7	Cre06.g283300.t1.2	
Cre06.g303483	A0A2K3DR56	Cre06.g303483.t1.2	
Cre06.g291500	A0A2K3DQA9	Cre06.g291500.t1.2	
Cre06.g268925	A0A2K3DN89	Cre06.g268925.t1.1	
Cre06.g280300	A0A2K3DPK5	Cre06.g280300.t1.1	6.3.2.19
Cre06.g271850	A0A2K3DNE2	Cre06.g271850.t1.2	3.6.1.3
Cre06.g304850	A0A2K3DR81	Cre06.g304850.t1.1	
Cre06.g261200	A8HXF2	Cre06.g261200.t1.2	
Cre06.g287350	A0A2K3DQ35	Cre06.g287350.t1.1	
Cre06.g278224	A0A2K3DP67	Cre06.g278224.t1.1	
Cre06.g280475	A0A2K3DPK2	Cre06.g280475.t1.2	
Cre06.g276400	A0A2K3DNQ9	Cre06.g276400.t1.1	
Cre06.g290950	A0A2K3DQA6	Cre06.g290950.t1.2	
Cre06.g253851		Cre06.g253851.t1.1	3.4.19.12
Cre06.g265900	A0A2K3DN19	Cre06.g265900.t1.2	
Cre06.g262450	A0A2K3DMR6	Cre06.g262450.t1.1	2.7.1.182
Cre06.g294150	A0A2K3DQL9	Cre06.g294150.t1.1	
Cre06.g300100	A0A2K3DQW6	Cre06.g300100.t1.2	3.5.1.89
Cre06.g266150	A8HWQ9	Cre06.g266150.t1.2	2.7.11.17
Cre06.g250950	A8HYQ9	Cre06.g250950.t1.2	
Cre06.g270850	A0A2K3DND2	Cre06.g270850.t1.2	3.6.4.12
Cre06.g282350	A0A2K3DPQ5	Cre06.g282350.t1.1	
Cre06.g278221	A0A2K3DP79	Cre06.g278221.t1.1	2.4.1.15
Cre06.g278221	A0A2K3DP79	Cre06.g278221.t1.1	3.1.3.12
Cre06.g260350	A0A2K3DMQ4	Cre06.g260350.t1.2	
Cre06.g255500	A0A2K3DMA1	Cre06.g255500.t1.2	
Cre06.g253200	A0A2K3DM50	Cre06.g253200.t1.1	2.7.11.1
Cre06.g256900	A0A2K3DMD2	Cre06.g256900.t1.1	2.1.1.43
Cre06.g286100	A0A2K3DPZ6	Cre06.g286100.t1.1	
Cre06.g252750	A0A2K3DM18	Cre06.g252750.t1.1	
Cre06.g277000	A0A2K3DNR7	Cre06.g277000.t1.2	2.3.1.225
Cre06.g262550	A0A2K3DMU3	Cre06.g262550.t1.2	3.4.19.12
Cre06.g253404		Cre06.g253404.t1.1	
Cre06.g287850	A0A2K3DQ45	Cre06.g287850.t1.2	
Cre06.g287850	A0A2K3DQ45	Cre06.g287850.t2.1	
Cre06.g289150	A0A2K3DQA5	Cre06.g289150.t1.1	
Cre06.g303850	A0A2K3DR53	Cre06.g303850.t1.1	
Cre06.g259150	A0A2K3DML6	Cre06.g259150.t1.2	3.6.5.3
Cre06.g251000	A8HYQ6	Cre06.g251000.t1.2	
Cre06.g272350	A0A2K3DNE6	Cre06.g272350.t1.2	
Cre06.g278200	B1B5J6	Cre06.g278200.t1.1	
Cre06.g304950	A0A2K3DR89	Cre06.g304950.t1.2	2.7.11.1
Cre06.g302200	A0A2K3DR30	Cre06.g302200.t1.1	
Cre06.g308200	A0A2K3DRJ9	Cre06.g308200.t1.1	
Cre06.g268976	A0A2K3DN66	Cre06.g268976.t1.1	
Cre06.g278251	A8J8W0	Cre06.g278251.t1.1	4.1.99.13
Cre06.g278161	A0A2K3DP08	Cre06.g278161.t1.1	3.4.24.38
Cre06.g254224	A0A2K3DM98	Cre06.g254224.t1.2	
Cre06.g278210	A8J8Z1	Cre06.g278210.t1.1	5.4.2.2
Cre06.g253600	A0A2K3DM65	Cre06.g253600.t1.1	
Cre06.g262900	A8HX70	Cre06.g262900.t1.2	2.7.1.11
Cre06.g258363	A0A2K3DMI6	Cre06.g258363.t1.2	
Cre06.g311400	A0A2K3DRP5	Cre06.g311400.t1.2	
Cre06.g257000	Q6QJE0	Cre06.g257000.t1.2	
Cre06.g270800	A0A2K3DNB3	Cre06.g270800.t1.2	
Cre06.g267150	A0A2K3DN25	Cre06.g267150.t1.2	
Cre06.g257250	A0A2K3DMF6	Cre06.g257250.t1.1	
Cre06.g278180	A8J918	Cre06.g278180.t1.1	
Cre06.g278180	A8J918	Cre06.g278180.t2.1	
Cre06.g279250	A8J1Y0	Cre06.g279250.t1.2	
Cre06.g252401	A8HYH9	Cre06.g252401.t1.1	
Cre06.g259500	A0A2K3DMM0	Cre06.g259500.t1.1	4.6.1.2
Cre06.g286300	A0A2K3DQ47	Cre06.g286300.t1.2	
Cre06.g263750	A0A2K3DMU9	Cre06.g263750.t1.2	
Cre06.g309300	A0A2K3DRK7	Cre06.g309300.t1.2	2.1.1.182
Cre06.g282651	A0A2K3DPS9	Cre06.g282651.t1.1	1.6.5.4
Cre06.g308000	A0A2K3DRH4	Cre06.g308000.t1.2	
Cre06.g266450	A0A2K3DN12	Cre06.g266450.t1.2	2.7.11.17
Cre06.g267700	A0A2K3DN59	Cre06.g267700.t1.2	
Cre06.g273413	A0A2K3DNJ8	Cre06.g273413.t1.1	2.1.1.178
Cre06.g264550	A8HWY6	Cre06.g264550.t1.2	
Cre06.g278167	A0A2K3DP09	Cre06.g278167.t1.1	
Cre06.g303600	A0A2K3DR94	Cre06.g303600.t1.1	
Cre06.g280750	A0A2K3DPM1	Cre06.g280750.t1.1	
Cre06.g306028	A0A2K3DRC1	Cre06.g306028.t1.1	
Cre06.g309100	I2FKQ9	Cre06.g309100.t1.2	
Cre06.g258051	A8HXW3	Cre06.g258051.t1.1	
Cre06.g279850	A0A2K3DPM9	Cre06.g279850.t1.2	
Cre06.g256650	A0A2K3DME9	Cre06.g256650.t1.1	3.6.4.12
Cre06.g256650	A0A2K3DMD5	Cre06.g256650.t2.1	3.6.4.12
Cre06.g310100	A0A2K3DRM4	Cre06.g310100.t1.2	2.7.11.25
Cre06.g282150	A8J236	Cre06.g282150.t1.1	2.7.7.75
Cre06.g279900	Q68UI8	Cre06.g279900.t1.1	
Cre06.g251850	A0A2K3DLZ8	Cre06.g251850.t1.2	
Cre06.g254917	A0A2K3DM93	Cre06.g254917.t1.1	2.7.11.1
Cre06.g254917	A0A2K3DM93	Cre06.g254917.t2.1	2.7.11.1
Cre06.g299100	A0A2K3DR00	Cre06.g299100.t1.2	
Cre06.g261050	A0A2K3DMP4	Cre06.g261050.t1.2	
Cre06.g278147	A0A2K3DP04	Cre06.g278147.t1.1	
Cre06.g288650	A0A2K3DQ46	Cre06.g288650.t1.2	
Cre06.g278281	A0A2K3DPD2	Cre06.g278281.t1.1	
Cre06.g252700	A8HYG6	Cre06.g252700.t1.2	
Cre06.g274500	A0A2K3DNK3	Cre06.g274500.t1.2	
Cre06.g283950	A8J264	Cre06.g283950.t1.2	1.10.3.9
Cre06.g273750	A0A2K3DNK1	Cre06.g273750.t1.1	3.6.3.25
Cre06.g262200	A0A2K3DMU0	Cre06.g262200.t1.2	
Cre06.g278092	A0A2K3DNV5	Cre06.g278092.t1.1	
Cre06.g278092	A0A2K3DNU5	Cre06.g278092.t2.1	
Cre06.g249500	A0A2K3DLU0	Cre06.g249500.t1.1	2.1.1.37
Cre06.g302650	A0A2K3DR36	Cre06.g302650.t1.2	2.1.1.166
Cre06.g281600	A0A2K3DPP2	Cre06.g281600.t1.2	
Cre06.g281600	A8J225	Cre06.g281600.t2.1	
Cre06.g281900	A0A2K3DPQ0	Cre06.g281900.t1.2	
Cre06.g267250	A0A2K3DN43	Cre06.g267250.t1.1	3.1.3.16
Cre06.g267250	A0A2K3DN43	Cre06.g267250.t1.1	3.1.3.48
Cre06.g278179	A0A2K3DP34	Cre06.g278179.t1.1	
Cre06.g276900		Cre06.g276900.t1.2	
Cre06.g260600	A0A2K3DMN5	Cre06.g260600.t1.2	
Cre06.g278129	A0A2K3DNZ3	Cre06.g278129.t1.1	
Cre06.g257400	A0A2K3DMG9	Cre06.g257400.t1.2	
Cre06.g258400	A8HXV4	Cre06.g258400.t1.2	
Cre06.g253789	A0A2K3DM37	Cre06.g253789.t1.1	
Cre06.g304050	A0A2K3DR78	Cre06.g304050.t1.1	2.7.11.1
Cre06.g254052	A0A2K3DM68	Cre06.g254052.t1.1	
Cre06.g257300	A0A2K3DME4	Cre06.g257300.t1.1	
Cre06.g297049	A0A2K3DQN4	Cre06.g297049.t1.1	
Cre06.g283100	A8J250	Cre06.g283100.t1.2	
Cre06.g275700		Cre06.g275700.t1.2	
Cre06.g277300	A0A2K3DNT5	Cre06.g277300.t1.1	6.3.2.19
Cre06.g266650		Cre06.g266650.t1.2	
Cre06.g279700	A0A2K3DPJ3	Cre06.g279700.t1.1	
Cre06.g279500	A8J1Y5	Cre06.g279500.t1.1	5.3.4.1
Cre06.g269250	A0A2K3DN99	Cre06.g269250.t1.2	
Cre06.g265050		Cre06.g265050.t1.2	
Cre06.g277500	A0A2K3DNS2	Cre06.g277500.t1.2	
Cre06.g274000		Cre06.g274000.t1.2	
Cre06.g256000	A0A2K3DMD6	Cre06.g256000.t1.2	
Cre06.g268600	Q8GV23	Cre06.g268600.t1.2	
Cre06.g272150	A0A2K3DNG4	Cre06.g272150.t1.2	1.8.4.2
Cre06.g292282	A0A2K3DQC8	Cre06.g292282.t1.1	
Cre06.g259900	A8HXL8	Cre06.g259900.t1.2	3.6.3.14
Cre06.g251750	A8HYL5	Cre06.g251750.t1.2	
Cre06.g278183	A8J916	Cre06.g278183.t1.1	1.11.1.15
Cre06.g310550	A0A2K3DRM2	Cre06.g310550.t1.2	
Cre06.g260900	A0A2K3DMP7	Cre06.g260900.t1.2	
Cre06.g293300	A0A2K3DQJ8	Cre06.g293300.t1.1	2.7.11.25
Cre06.g287500	A0A2K3DQ28	Cre06.g287500.t1.1	
Cre06.g306035	A0A2K3DRA8	Cre06.g306035.t1.1	
Cre06.g306035	A0A2K3DRA8	Cre06.g306035.t2.1	
Cre06.g299450	A0A2K3DQV0	Cre06.g299450.t1.2	
Cre06.g300326	A8INT8	Cre06.g300326.t1.1	
Cre06.g288600	A0A2K3DQ44	Cre06.g288600.t1.1	
Cre06.g306700	A0A2K3DRD3	Cre06.g306700.t1.1	
Cre06.g263650	A0A2K3DMV4	Cre06.g263650.t1.1	
Cre06.g307450	A0A2K3DRF1	Cre06.g307450.t1.2	
Cre06.g281500	A0A2K3DPN4	Cre06.g281500.t1.1	
Cre06.g278287	A0A2K3DPE3	Cre06.g278287.t1.1	2.7.7.49
Cre06.g278287	A0A2K3DPE4	Cre06.g278287.t2.1	2.7.7.49
Cre06.g278091	A0A2K3DNT4	Cre06.g278091.t1.1	2.7.11.1
Cre06.g308900	A0A2K3DRJ6	Cre06.g308900.t1.2	
Cre06.g285550	A0A2K3DQ30	Cre06.g285550.t1.1	2.7.12.1
Cre06.g284700	A0A2K3DPY9	Cre06.g284700.t1.2	2.6.1.2
Cre06.g258300	A0A2K3DMJ7	Cre06.g258300.t1.1	
Cre06.g278126	A0A2K3DNY6	Cre06.g278126.t1.1	
Cre06.g273900		Cre06.g273900.t1.2	
Cre06.g248850	A0A2K3DLV0	Cre06.g248850.t1.1	2.7.11.1
Cre06.g287100	A0A2K3DQ23	Cre06.g287100.t1.1	
Cre06.g250250	A8HYU2	Cre06.g250250.t1.2	
Cre06.g297516	A0A2K3DQQ0	Cre06.g297516.t1.2	
Cre06.g274700	A0A2K3DNK4	Cre06.g274700.t1.1	3.4.19.12
Cre06.g270100	A0A2K3DNA7	Cre06.g270100.t1.1	2.4.1.18
Cre06.g270750	A0A2K3DND3	Cre06.g270750.t1.1	
Cre06.g302050	A0A2K3DR12	Cre06.g302050.t1.2	2.4.1.34
Cre06.g298880	A0A2K3DQT5	Cre06.g298880.t1.1	
Cre06.g303150	A0A2K3DR46	Cre06.g303150.t1.1	2.7.11.25
Cre06.g311250	A0A2K3DRP0	Cre06.g311250.t1.1	
Cre06.g250976	A0A2K3DLY0	Cre06.g250976.t1.1	
Cre06.g293582	A0A2K3DQF5	Cre06.g293582.t1.1	6.1.1.4
Cre06.g259550	A0A2K3DML8	Cre06.g259550.t1.2	3.6.1.3
Cre06.g262977	A0A2K3DMS9	Cre06.g262977.t1.2	
Cre06.g284376	A0A2K3DPW9	Cre06.g284376.t1.1	
Cre06.g250750	A8HYR9	Cre06.g250750.t1.2	3.4.19.12
Cre06.g290100	Q8S4W5	Cre06.g290100.t1.2	
Cre06.g278164	A0A2K3DP22	Cre06.g278164.t1.1	3.4.24.38
Cre06.g278239	A8J8W6	Cre06.g278239.t1.1	
Cre06.g278239	A0A2K3DP93	Cre06.g278239.t2.1	
Cre06.g261700	A0A2K3DMS1	Cre06.g261700.t1.2	
Cre06.g262400	A0A2K3DMS3	Cre06.g262400.t1.1	3.1.1.5
Cre06.g278137	A0A2K3DNZ4	Cre06.g278137.t1.1	2.7.11.1
Cre06.g291850	A0A2K3DQB9	Cre06.g291850.t1.2	
Cre06.g291850	A0A2K3DQB4	Cre06.g291850.t2.1	
Cre06.g291850	A0A2K3DQC7	Cre06.g291850.t3.1	
Cre06.g289950	A0A2K3DQ74	Cre06.g289950.t1.1	3.6.4.13
Cre06.g307900	A0A2K3DRF8	Cre06.g307900.t1.2	
Cre06.g268800	A0A2K3DN83	Cre06.g268800.t1.2	
Cre06.g282600	A0A2K3DPR8	Cre06.g282600.t1.1	3.6.4.13
Cre06.g278110	A0A2K3DNX4	Cre06.g278110.t1.1	4.6.1.1
Cre06.g302600	A0A2K3DR27	Cre06.g302600.t1.1	
Cre06.g251683	A0A2K3DM02	Cre06.g251683.t1.1	
Cre06.g306450	A0A2K3DRI7	Cre06.g306450.t1.2	3.1.1.75
Cre06.g279650	A0A2K3DPI5	Cre06.g279650.t1.1	
Cre06.g285750	A0A2K3DPY8	Cre06.g285750.t1.1	
Cre06.g307400	A0A2K3DRG6	Cre06.g307400.t1.2	3.1.13.4
Cre06.g307400	A0A2K3DRF5	Cre06.g307400.t2.1	3.1.13.4
Cre06.g279216	A0A2K3DPH7	Cre06.g279216.t1.1	
Cre06.g269550	A0A2K3DN82	Cre06.g269550.t1.1	
Cre06.g299150	A0A2K3DQU3	Cre06.g299150.t1.1	
Cre06.g284400	A8J273	Cre06.g284400.t1.2	
Cre06.g308650	A0A2K3DRI4	Cre06.g308650.t1.1	
Cre06.g286550	A8J2B1	Cre06.g286550.t1.2	
Cre06.g256400	A0A2K3DME3	Cre06.g256400.t1.1	
Cre06.g269700	A0A2K3DNA9	Cre06.g269700.t1.2	
Cre06.g253582	A0A2K3DM79	Cre06.g253582.t1.1	
Cre06.g305150	A0A2K3DRF0	Cre06.g305150.t1.1	
Cre06.g254275	A0A2K3DM85	Cre06.g254275.t1.1	
Cre06.g268228	A0A2K3DN48	Cre06.g268228.t1.2	
Cre06.g297550	A0A2K3DQQ5	Cre06.g297550.t1.2	
Cre06.g296550	A0A2K3DQS9	Cre06.g296550.t1.2	1.14.13.8
Cre06.g310150	A0A2K3DRL5	Cre06.g310150.t1.2	
Cre06.g310150	A0A2K3DRL5	Cre06.g310150.t2.1	
Cre06.g278159	A8J936	Cre06.g278159.t1.1	
Cre06.g276350	A0A2K3DNP1	Cre06.g276350.t1.1	3.1.2.6
Cre06.g288950	A0A2K3DQ62	Cre06.g288950.t1.2	
Cre06.g293800	A0A2K3DQH0	Cre06.g293800.t1.1	3.1.6.1
Cre06.g267900	A8HWG4	Cre06.g267900.t1.2	
Cre06.g299750	A8INW7	Cre06.g299750.t1.2	
Cre06.g298750	A8IP12	Cre06.g298750.t1.2	
Cre06.g278284	A0A2K3DPG2	Cre06.g278284.t1.1	2.7.7.49
Cre06.g273650	A0A2K3DNH3	Cre06.g273650.t1.2	1.11.2.3
Cre06.g295200	A8JFI1	Cre06.g295200.t1.2	4.1.99.3
Cre06.g278230	A0A2K3DP88	Cre06.g278230.t1.1	2.7.11.1
Cre06.g278230	A0A2K3DP88	Cre06.g278230.t2.1	2.7.11.1
Cre06.g294100	A0A2K3DQG2	Cre06.g294100.t1.1	
Cre06.g294700	A0A2K3DQN2	Cre06.g294700.t1.1	
Cre06.g278207	A0A2K3DP64	Cre06.g278207.t1.1	2.7.7.49
Cre06.g278227	A0A2K3DPA2	Cre06.g278227.t1.1	2.3.1.12
Cre06.g256350	A0A2K3DMC5	Cre06.g256350.t1.2	1.1.2.6
Cre06.g289426		Cre06.g289426.t1.1	
Cre06.g278282	A0A2K3DPC5	Cre06.g278282.t1.1	2.7.7.49
Cre06.g282000	A0A2K3DPQ2	Cre06.g282000.t1.1	2.4.1.21
Cre06.g282000	A0A2K3DPP7	Cre06.g282000.t2.1	2.4.1.21
Cre06.g249850	A0A2K3DLV3	Cre06.g249850.t1.1	
Cre06.g282251	A0A2K3DPQ7	Cre06.g282251.t1.2	
Cre06.g300933	A0A2K3DQX6	Cre06.g300933.t1.1	
Cre06.g286400	A8J2A8	Cre06.g286400.t1.2	
Cre06.g300350	A0A2K3DQY3	Cre06.g300350.t2.1	
Cre06.g300350	A0A2K3DQY3	Cre06.g300350.t1.1	
Cre06.g261600	A0A2K3DMS2	Cre06.g261600.t1.2	
Cre06.g289100	A0A2K3DQA8	Cre06.g289100.t1.1	
Cre06.g270400	A0A2K3DNC4	Cre06.g270400.t1.2	
Cre06.g256800	A0A2K3DMG1	Cre06.g256800.t1.1	2.1.1.43
Cre06.g256800	A0A2K3DME8	Cre06.g256800.t2.1	2.1.1.43
Cre06.g301600	A0A2K3DR64	Cre06.g301600.t1.1	3.2.1.113
Cre06.g260250	A8HXK4	Cre06.g260250.t1.2	
Cre06.g291450	A0A2K3DQB6	Cre06.g291450.t1.2	
Cre06.g278269	A0A2K3DPB8	Cre06.g278269.t1.1	
Cre06.g302700	A0A2K3DR45	Cre06.g302700.t1.1	
Cre06.g306000	A0A2K3DRB5	Cre06.g306000.t1.1	2.7.11.1
Cre06.g272650	Q75VY7	Cre06.g272650.t1.2	
Cre06.g252550	A8HYH4	Cre06.g252550.t1.1	2.3.1.12
Cre06.g278252	A0A2K3DP98	Cre06.g278252.t1.1	1.1.3.9
Cre06.g264050	A8HX11	Cre06.g264050.t1.2	
Cre06.g290850	A0A2K3DQ99	Cre06.g290850.t1.2	
Cre06.g297200	A0A2K3DQN7	Cre06.g297200.t1.2	
Cre06.g262100	A0A2K3DMT3	Cre06.g262100.t1.1	1.8.1.7
Cre06.g286650	A0A2K3DQ05	Cre06.g286650.t1.1	2.1.1.37
Cre06.g281150	A0A2K3DPN0	Cre06.g281150.t1.2	
Cre06.g278120	A0A2K3DNX7	Cre06.g278120.t1.1	
Cre06.g278120	A0A2K3DNX7	Cre06.g278120.t2.1	
Cre06.g298225	A0A2K3DQS4	Cre06.g298225.t1.1	
Cre06.g298225	A0A2K3DQR6	Cre06.g298225.t2.1	
Cre06.g278300	A0A2K3DPF9	Cre06.g278300.t1.2	
Cre06.g278700	A0A2K3DPG6	Cre06.g278700.t1.1	
Cre06.g285001	A0A2K3DPX3	Cre06.g285001.t1.1	
Cre06.g291950	A0A2K3DQB3	Cre06.g291950.t1.2	
Cre06.g275400	A0A2K3DNN4	Cre06.g275400.t1.1	
Cre06.g249350	A0A2K3DLU8	Cre06.g249350.t1.1	2.1.1.37
Cre06.g273600	A8HVK4	Cre06.g273600.t1.2	
Cre06.g263550	A8HX34	Cre06.g263550.t1.2	
Cre06.g278295	A0A2K3DPF1	Cre06.g278295.t1.1	
